YEAR,JOBTITLE,CATEGORY,CURRENCY,SALARY,RESIDENCE,EXPERIENCELEVEL,COMPANYLOCATION,COMPANYSIZE
2022,ANALYTICS ENGINEER,leadership and management,usd,110000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,160000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,85000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,218000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,145300,UNITED STATES,senior,united states,M
2022,ML ENGINEER,machine learning and ai,usd,195400,UNITED STATES,senior,united states,L
2022,ML ENGINEER,machine learning and ai,usd,131300,UNITED STATES,senior,united states,L
2022,DATA SPECIALIST,data management and strategy,usd,105000,CHILE,entry-level,united states,L
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,207000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,153000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA ANALYST,data analysis,usd,110000,UNITED STATES,senior,united states,M
2022,DATA ANALYST,data analysis,usd,99000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,MACHINE LEARNING ENGINEER,machine learning and ai,usd,200000,PUERTO RICO,senior,puerto rico,M
2022,MACHINE LEARNING ENGINEER,machine learning and ai,usd,135000,PUERTO RICO,senior,puerto rico,M
2022,DATA SCIENTIST,data science and research,usd,207000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,153000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,195700,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,130500,UNITED STATES,senior,united states,M
2022,ML ENGINEER,machine learning and ai,usd,130000,UNITED STATES,senior,united states,M
2022,ML ENGINEER,machine learning and ai,usd,84000,UNITED STATES,senior,united states,M
2022,DATA OPERATIONS ENGINEER,data quality and operations,usd,100000,UNITED STATES,mid-level,united states,M
2022,DATA OPERATIONS ENGINEER,data quality and operations,usd,60000,UNITED STATES,mid-level,united states,M
2022,DATA ENGINEER,data engineering,gbp,65000,UNITED KINGDOM,mid-level,united kingdom,M
2022,DATA ENGINEER,data engineering,gbp,55000,UNITED KINGDOM,mid-level,united kingdom,M
2022,DATA ENGINEER,data engineering,usd,141300,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,102100,UNITED STATES,senior,united states,M
2022,DATA ANALYST,data analysis,eur,48000,SPAIN,senior,spain,M
2022,DATA ANALYST,data analysis,eur,35000,SPAIN,senior,spain,M
2022,BUSINESS DATA ANALYST,data analysis,usd,150000,UNITED STATES,mid-level,united states,L
2022,DATA SCIENTIST,data science and research,gbp,83000,UNITED KINGDOM,mid-level,united kingdom,M
2022,DATA ANALYST,data analysis,usd,144000,UNITED STATES,senior,united states,M
2022,DATA ANALYST,data analysis,usd,113000,UNITED STATES,senior,united states,M
2022,AI SCIENTIST,machine learning and ai,eur,30000,PORTUGAL,entry-level,spain,M
2022,DATA ARCHITECT,data architecture and modeling,usd,195400,UNITED STATES,senior,united states,L
2022,DATA ARCHITECT,data architecture and modeling,usd,131300,UNITED STATES,senior,united states,L
2022,MACHINE LEARNING ENGINEER,machine learning and ai,usd,195400,UNITED STATES,senior,united states,L
2022,MACHINE LEARNING ENGINEER,machine learning and ai,usd,131300,UNITED STATES,senior,united states,L
2022,DATA ARCHITECT,data architecture and modeling,usd,195400,UNITED STATES,senior,united states,L
2022,DATA ARCHITECT,data architecture and modeling,usd,131300,UNITED STATES,senior,united states,L
2022,DATA ARCHITECT,data architecture and modeling,usd,190000,UNITED STATES,senior,united states,M
2022,DATA ARCHITECT,data architecture and modeling,usd,135000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,135000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,80000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,160000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,85000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,178800,UNITED STATES,senior,united states,L
2022,DATA ENGINEER,data engineering,usd,132100,UNITED STATES,senior,united states,L
2022,NLP ENGINEER,machine learning and ai,usd,60000,INDIA,mid-level,united states,S
2022,MACHINE LEARNING ENGINEER,machine learning and ai,eur,60000,FINLAND,senior,finland,S
2022,BUSINESS DATA ANALYST,data analysis,usd,50000,INDIA,entry-level,american samoa,L
2022,DATA ENGINEER,data engineering,usd,140000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,105000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,gbp,65000,UNITED KINGDOM,mid-level,united kingdom,M
2022,DATA ENGINEER,data engineering,gbp,55000,UNITED KINGDOM,mid-level,united kingdom,M
2022,ANALYTICS ENGINEER,leadership and management,usd,190000,UNITED STATES,senior,united states,M
2022,ANALYTICS ENGINEER,leadership and management,usd,140000,UNITED STATES,senior,united states,M
2022,DATA OPERATIONS ENGINEER,data quality and operations,usd,100000,UNITED STATES,mid-level,united states,M
2022,DATA OPERATIONS ENGINEER,data quality and operations,usd,60000,UNITED STATES,mid-level,united states,M
2022,DATA SCIENTIST,data science and research,usd,180000,UNITED STATES,senior,united states,L
2022,DATA SCIENTIST,data science and research,usd,165000,UNITED STATES,senior,united states,L
2022,APPLIED MACHINE LEARNING SCIENTIST,machine learning and ai,usd,108000,UNITED STATES,senior,united states,L
2021,MACHINE LEARNING RESEARCH ENGINEER,data science and research,usd,20000,FRANCE,entry-level,france,M
2022,DATA ARCHITECT,data architecture and modeling,usd,190000,UNITED STATES,senior,united states,M
2022,DATA ARCHITECT,data architecture and modeling,usd,135000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,179400,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,154000,UNITED STATES,senior,united states,M
2022,MACHINE LEARNING SCIENTIST,machine learning and ai,usd,193900,UNITED STATES,senior,united states,M
2022,MACHINE LEARNING SCIENTIST,machine learning and ai,usd,129300,UNITED STATES,senior,united states,M
2022,DATA SCIENCE MANAGER,data science and research,usd,222640,UNITED STATES,executive,united states,M
2022,DATA SCIENCE MANAGER,data science and research,usd,182160,UNITED STATES,executive,united states,M
2022,DATA ENGINEER,data engineering,usd,150000,UNITED STATES,mid-level,united states,M
2022,DATA ENGINEER,data engineering,usd,100000,UNITED STATES,mid-level,united states,M
2022,ANALYTICS ENGINEER,leadership and management,usd,122500,UNITED STATES,senior,united states,M
2022,ANALYTICS ENGINEER,leadership and management,usd,100000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,297500,UNITED STATES,executive,united states,M
2022,DATA ENGINEER,data engineering,usd,260000,UNITED STATES,executive,united states,M
2021,MACHINE LEARNING DEVELOPER,machine learning and ai,usd,15000,THAILAND,entry-level,thailand,L
2022,DATA ENGINEER,data engineering,usd,193000,SPAIN,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,93000,UNITED STATES,entry-level,united states,M
2022,DATA SCIENTIST,data science and research,usd,73000,UNITED STATES,entry-level,united states,M
2022,DATA OPERATIONS ENGINEER,data quality and operations,usd,100000,UNITED STATES,mid-level,united states,M
2022,DATA OPERATIONS ENGINEER,data quality and operations,usd,60000,UNITED STATES,mid-level,united states,M
2022,DATA SCIENTIST,data science and research,usd,136994,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,101570,UNITED STATES,senior,united states,M
2022,ETL DEVELOPER,data engineering,usd,250000,UNITED STATES,senior,united states,M
2022,ETL DEVELOPER,data engineering,usd,63000,UNITED STATES,senior,united states,M
2022,DATA MANAGER,leadership and management,usd,134000,UNITED STATES,mid-level,united states,M
2022,DATA MANAGER,leadership and management,usd,98000,UNITED STATES,mid-level,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DIRECTOR OF DATA SCIENCE,data science and research,eur,55000,FRANCE,senior,france,L
2022,DATA ANALYST,data analysis,usd,136000,UNITED STATES,mid-level,united states,M
2022,DATA ANALYST,data analysis,usd,112000,UNITED STATES,mid-level,united states,M
2022,DATA SCIENTIST,data science and research,usd,172000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,140000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,215000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,164000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,300000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,130000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,250000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,63000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,180000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,150000,UNITED STATES,senior,united states,M
2021,DATA ENGINEER,data engineering,gbp,33000,UNITED KINGDOM,entry-level,united kingdom,L
2022,DATA ENGINEER,data engineering,usd,250000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,63000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA ANALYST,data analysis,usd,97500,UNITED STATES,mid-level,united states,L
2022,APPLIED SCIENTIST,data science and research,usd,212800,UNITED STATES,senior,united states,M
2022,APPLIED SCIENTIST,data science and research,usd,142800,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,eur,70000,NETHERLANDS,mid-level,netherlands,L
2022,DATA SCIENTIST,data science and research,usd,50000,UNITED STATES,entry-level,germany,M
2022,DATA SCIENTIST,data science and research,usd,151800,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,130240,UNITED STATES,senior,united states,M
2022,ANALYTICS ENGINEER,leadership and management,usd,165000,UNITED STATES,senior,united states,M
2022,ANALYTICS ENGINEER,leadership and management,usd,140250,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,135000,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,usd,115000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,179400,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,154000,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,FINANCIAL DATA ANALYST,data analysis,usd,75000,UNITED STATES,mid-level,united states,M
2022,DATA ENGINEER,data engineering,eur,80000,GREECE,mid-level,greece,M
2022,DATA ENGINEER,data engineering,eur,70000,GREECE,mid-level,greece,M
2022,DATA ENGINEER,data engineering,gbp,80000,UNITED KINGDOM,mid-level,united kingdom,M
2022,DATA ENGINEER,data engineering,gbp,70000,UNITED KINGDOM,mid-level,united kingdom,M
2022,DATA ENGINEER,data engineering,eur,80000,SPAIN,mid-level,spain,M
2022,DATA ENGINEER,data engineering,eur,70000,SPAIN,mid-level,spain,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,ANALYTICS ENGINEER,leadership and management,gbp,83376,UNITED KINGDOM,senior,united kingdom,M
2022,ANALYTICS ENGINEER,leadership and management,gbp,65004,UNITED KINGDOM,senior,united kingdom,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA ENGINEER,data engineering,gbp,84958,UNITED KINGDOM,senior,united kingdom,M
2022,DATA ENGINEER,data engineering,gbp,66822,UNITED KINGDOM,senior,united kingdom,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,191475,UNITED STATES,senior,united states,M
2022,DATA SCIENTIST,data science and research,usd,141525,UNITED STATES,senior,united states,M
2022,DATA ANALYST,data analysis,usd,115000,UNITED STATES,senior,united states,L
2022,DATA SCIENTIST,data science and research,eur,30000,SPAIN,entry-level,spain,M
2022,DATA OPERATIONS ANALYST,data quality and operations,usd,81000,UNITED STATES,senior,united states,M
2022,DATA OPERATIONS ANALYST,data quality and operations,usd,66000,UNITED STATES,senior,united states,M
2022,DATA ANALYST,data analysis,usd,46000,UNITED STATES,entry-level,united states,L
2022,DATA ENGINEER,data engineering,usd,80000,UNITED STATES,entry-level,united states,L
